Year,State,District,Total_Male,Male_Below_5_years,Male_5 years_&_Above_Below_14_years,Male_14_years_&_Above_Below_18_years,Male_18_years_ &_Above_Below_30_years,Male_30_years_&_ Above_Below_45_years,Male_45_years_&_Above_Below_60_years,Male_60_years_&_Above,Total_Female,Female_Below_5_years,Female_5_years_&_Above_Below_14_years,Female_14_years_&_Above_Below_18_years,Female_18_years_&_Above_Below_30_years,Female_30_years_&_Above_Below_45_years,Female_45_years_&_Above_Below_60_years,Female_60_years_&_Above,Total_Transgender,Transgender_Below_5_years,Transgender_5 years & Above–Below 14  years,Transgender_14_years_&_Above_Below_18_years,Transgender_18_years_&_Above_Below_30_years,Transgender_30_years_&_Above_Below_45_years,Transgender_45_years_&_Above_Below_60_years,Transgender_60_years_&_Above,Grand_Total,Total_Below_5_years,Total_5_years_&_Above_Below_14_years,Total_14 years & Above - Below 18 years,Total_18_years_&_Above_Below_30_years,Total_30_years_&_Above_Below_45_years,Total_45_years_&_Above_Below_60_years,Total_60_years_&_Above
2017-18,Manipur,Tamenglong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Manipur,Thoubal,25,1,4,7,7,5,1,0,44,1,2,5,17,16,2,1,0,0,0,0,0,0,0,0,69,2,6,12,24,21,3,1
2017-18,Manipur,Ukhrul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Manipur,Total,127,2,21,23,46,22,10,3,161,4,4,31,57,47,15,3,0,0,0,0,0,0,0,0,288,6,25,54,103,69,25,6
2017-18,Meghalaya,Garo Hills East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Meghalaya,Garo Hills North,6,0,0,4,2,0,0,0,10,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,6,0,0,0
2017-18,Meghalaya,Garo Hills South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Meghalaya,Garo Hills South West,2,0,0,0,1,1,0,0,8,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,10,0,0,6,1,2,0,1
2017-18,Meghalaya,Garo Hills West,7,2,0,0,1,2,2,0,21,2,3,5,5,5,1,0,0,0,0,0,0,0,0,0,28,4,3,5,6,7,3,0
2017-18,Meghalaya,Jaintia Hills West,9,0,2,0,3,3,1,0,14,0,2,7,5,0,0,0,0,0,0,0,0,0,0,0,23,0,4,7,8,3,1,0
2017-18,Meghalaya,Jaintia Hills East,2,0,0,1,1,0,0,0,8,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2,6,2,0,0,0
2017-18,Meghalaya,Khasi Hills East,94,0,12,22,22,26,10,2,97,0,2,28,47,16,3,1,0,0,0,0,0,0,0,0,191,0,14,50,69,42,13,3
2017-18,Meghalaya,Khasi Hills South West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Meghalaya,Khasi Hills West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Meghalaya,Ri-Bhoi,10,1,1,3,1,2,2,0,8,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,18,1,2,4,4,4,2,1
2017-18,Meghalaya,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Meghalaya,Total,130,3,15,30,31,34,15,2,166,2,10,58,65,24,4,3,0,0,0,0,0,0,0,0,296,5,25,88,96,58,19,5
2017-18,Mizoram,Aizawl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Champhai,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
2017-18,Mizoram,Kolasib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Lawngtlai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Lunglei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Mamit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Saiha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Serchhip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Spl Narcotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Mizoram,Total,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
2017-18,Nagaland,Dimapur,38,0,8,9,7,10,4,0,38,1,10,16,8,2,1,0,0,0,0,0,0,0,0,0,76,1,18,25,15,12,5,0
2017-18,Nagaland,Kiphire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Kohima,22,0,8,13,0,1,0,0,45,0,14,16,11,3,1,0,0,0,0,0,0,0,0,0,67,0,22,29,11,4,1,0
2017-18,Nagaland,Longleng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Mokokchung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Peren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Phek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Tuensang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Wokha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Zunheboto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Nagaland,Total,60,0,16,22,7,11,4,0,83,1,24,32,19,5,2,0,0,0,0,0,0,0,0,0,143,1,40,54,26,16,6,0
2017-18,Odisha,Angul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Balasore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Baragarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Berhampur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Bhadrak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Bolangir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Boudh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Cuttack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,DCP BBSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,DCP CTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Deogarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Dhenkanal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Gajapati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Ganjam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Jagatsinghpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Jajpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Jharsuguda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Kalahandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Kandhamal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Kendrapara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Keonjhar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Khurda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Koraput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Malkangiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Mayurbhanj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Nayagarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Nabarangpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Nuapada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Puri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Rayagada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Rourkela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Sambalpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Sonepur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,SRP(Cuttack),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,SRP(Rourkela),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,Sundargarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Odisha,CID CB,2869,32,278,141,1345,814,194,65,10193,3,633,1239,5254,2141,847,76,0,0,0,0,0,0,0,0,13062,35,911,1380,6599,2955,1041,141
2017-18,Odisha,Total,2869,32,278,141,1345,814,194,65,10193,3,633,1239,5254,2141,847,76,0,0,0,0,0,0,0,0,13062,35,911,1380,6599,2955,1041,141
2017-18,Punjab,Amritsar Rural,35,0,4,0,14,9,5,3,78,0,3,51,14,5,3,2,0,0,0,0,0,0,0,0,113,0,7,51,28,14,8,5
2017-18,Punjab,Barnala,23,0,0,0,10,5,8,0,24,0,0,12,5,2,4,1,0,0,0,0,0,0,0,0,47,0,0,12,15,7,12,1
2017-18,Punjab,Batala,7,0,0,0,4,2,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,3,0,1
2017-18,Punjab,Bathinda,43,0,4,2,14,11,7,5,13,0,0,1,5,3,4,0,0,0,0,0,0,0,0,0,56,0,4,3,19,14,11,5
2017-18,Punjab,CP Amritsar,124,1,7,5,57,37,7,10,135,4,10,47,49,14,8,3,0,0,0,0,0,0,0,0,259,5,17,52,106,51,15,13
2017-18,Punjab,CP Jalandhar,227,0,0,0,100,68,36,23,254,0,0,0,187,55,9,3,0,0,0,0,0,0,0,0,481,0,0,0,287,123,45,26
2017-18,Punjab,CP Ludhiana,236,10,64,42,58,45,11,6,229,6,47,58,99,18,1,0,0,0,0,0,0,0,0,0,465,16,111,100,157,63,12,6
2017-18,Punjab,Faridkot,26,0,5,1,8,8,4,0,27,0,8,12,4,1,0,2,0,0,0,0,0,0,0,0,53,0,13,13,12,9,4,2
2017-18,Punjab,Fatehgarh Sahib,46,0,3,2,15,14,4,8,32,0,1,3,16,7,2,3,0,0,0,0,0,0,0,0,78,0,4,5,31,21,6,11
2017-18,Punjab,Fazilka,46,0,1,2,21,13,8,1,32,0,1,4,19,5,3,0,0,0,0,0,0,0,0,0,78,0,2,6,40,18,11,1
2017-18,Punjab,Ferozepur,81,0,2,2,30,19,18,10,78,0,1,37,28,6,4,2,0,0,0,0,0,0,0,0,159,0,3,39,58,25,22,12
2017-18,Punjab,GRP,8,0,0,0,2,2,3,1,8,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,16,0,2,2,3,4,4,1
2017-18,Punjab,Gurdaspur,16,0,0,1,2,7,2,4,10,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,26,0,0,1,6,11,3,5
2017-18,Punjab,Hoshiarpur,129,1,3,6,21,39,35,24,225,0,6,52,105,46,12,4,0,0,0,0,0,0,0,0,354,1,9,58,126,85,47,28
2017-18,Punjab,Jalandhar Rural,94,4,7,7,29,22,16,9,121,4,7,8,71,22,7,2,0,0,0,0,0,0,0,0,215,8,14,15,100,44,23,11
2017-18,Punjab,Kapurthala,33,0,3,2,12,7,5,4,18,0,0,0,9,4,4,1,0,0,0,0,0,0,0,0,51,0,3,2,21,11,9,5
2017-18,Punjab,Khanna,62,2,0,0,20,18,16,6,32,1,0,2,12,10,5,2,0,0,0,0,0,0,0,0,94,3,0,2,32,28,21,8
2017-18,Punjab,Ludhiana Rural,16,0,0,0,2,8,2,4,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3,10,3,4
2017-18,Punjab,Mansa,17,0,1,0,8,5,3,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,22,0,1,0,12,5,4,0
2017-18,Punjab,Moga,46,0,0,0,14,18,7,7,23,0,0,0,8,12,2,1,0,0,0,0,0,0,0,0,69,0,0,0,22,30,9,8
2017-18,Punjab,Muktsar,63,2,2,2,27,18,10,2,31,1,1,1,19,6,2,1,0,0,0,0,0,0,0,0,94,3,3,3,46,24,12,3
2017-18,Punjab,Pathankot,12,0,0,0,6,3,2,1,16,0,2,0,9,3,1,1,0,0,0,0,0,0,0,0,28,0,2,0,15,6,3,2
2017-18,Punjab,Patiala,95,4,6,3,26,28,18,10,66,2,4,8,33,13,4,2,0,0,0,0,0,0,0,0,161,6,10,11,59,41,22,12
2017-18,Punjab,Ropar,14,0,3,2,4,2,2,1,15,0,2,6,4,1,0,2,0,0,0,0,0,0,0,0,29,0,5,8,8,3,2,3
2017-18,Punjab,Sangrur,22,1,1,5,6,4,3,2,76,2,0,52,15,4,2,1,0,0,0,0,0,0,0,0,98,3,1,57,21,8,5,3
2017-18,Punjab,SAS Nagar,76,0,5,12,23,16,15,5,63,0,1,6,40,13,1,2,0,0,0,0,0,0,0,0,139,0,6,18,63,29,16,7
2017-18,Punjab,SBS Nagar,26,0,1,2,5,11,3,4,35,0,0,4,19,9,1,2,0,0,0,0,0,0,0,0,61,0,1,6,24,20,4,6
2017-18,Punjab,Tarn Taran,31,0,1,5,7,8,4,6,17,0,0,2,9,3,2,1,0,0,0,0,0,0,0,0,48,0,1,7,16,11,6,7
2017-18,Punjab,Bureau of Investigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Punjab,Intelligence Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Punjab,NRI Wing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Punjab,Special Task Force,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Punjab,Total,1654,25,123,103,545,447,254,157,1670,20,96,368,791,271,85,39,0,0,0,0,0,0,0,0,3324,45,219,471,1336,718,339,196
2017-18,Rajasthan,Ajmer,159,0,6,14,66,55,15,3,351,1,7,27,265,41,8,2,3,0,0,3,0,0,0,0,513,1,13,44,331,96,23,5
2017-18,Rajasthan,Alwar,238,0,18,38,65,78,31,8,495,0,25,117,227,110,12,4,0,0,0,0,0,0,0,0,733,0,43,155,292,188,43,12
2017-18,Rajasthan,Banswara,56,0,3,3,26,11,11,2,194,1,3,8,118,48,16,0,0,0,0,0,0,0,0,0,250,1,6,11,144,59,27,2
2017-18,Rajasthan,Baran,74,0,2,1,41,21,7,2,312,0,2,46,212,45,4,3,0,0,0,0,0,0,0,0,386,0,4,47,253,66,11,5
2017-18,Rajasthan,Barmer,62,0,5,5,26,18,3,5,132,0,3,26,88,15,0,0,0,0,0,0,0,0,0,0,194,0,8,31,114,33,3,5
2017-18,Rajasthan,Bharatpur,76,1,6,11,27,14,9,8,123,0,2,6,79,25,9,2,0,0,0,0,0,0,0,0,199,1,8,17,106,39,18,10
2017-18,Rajasthan,Bhilwara,180,1,8,13,81,47,18,12,726,1,14,155,470,76,5,5,0,0,0,0,0,0,0,0,906,2,22,168,551,123,23,17
2017-18,Rajasthan,Bikaner,9,0,5,0,4,0,0,0,66,0,0,0,45,21,0,0,0,0,0,0,0,0,0,0,75,0,5,0,49,21,0,0
2017-18,Rajasthan,Bundi,71,2,1,3,32,19,9,5,369,1,7,68,243,46,2,2,0,0,0,0,0,0,0,0,440,3,8,71,275,65,11,7
2017-18,Rajasthan,Chittorgarh,142,0,2,5,82,27,23,3,570,0,1,69,395,91,9,5,0,0,0,0,0,0,0,0,712,0,3,74,477,118,32,8
2017-18,Rajasthan,Churu,81,0,1,12,44,22,2,0,257,0,14,29,169,33,12,0,0,0,0,0,0,0,0,0,338,0,15,41,213,55,14,0
2017-18,Rajasthan,Dausa,60,0,2,12,24,13,7,2,95,0,2,7,58,23,5,0,0,0,0,0,0,0,0,0,155,0,4,19,82,36,12,2
2017-18,Rajasthan,Dholpur,34,6,1,2,16,3,4,2,57,0,1,4,37,12,3,0,0,0,0,0,0,0,0,0,91,6,2,6,53,15,7,2
2017-18,Rajasthan,Dungarpur,45,0,1,1,33,7,3,0,274,0,4,31,198,37,4,0,0,0,0,0,0,0,0,0,319,0,5,32,231,44,7,0
2017-18,Rajasthan,GRP Ajmer,20,0,1,1,11,6,0,1,20,0,0,0,11,5,1,3,0,0,0,0,0,0,0,0,40,0,1,1,22,11,1,4
2017-18,Rajasthan,GRP Jodhpur,8,0,0,0,5,1,2,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,9,1,2,0
2017-18,Rajasthan,Ganganagar,175,0,1,13,92,55,11,3,403,0,2,23,341,33,4,0,0,0,0,0,0,0,0,0,578,0,3,36,433,88,15,3
2017-18,Rajasthan,Hanumangarh,122,0,0,7,50,40,16,9,294,0,7,31,192,58,6,0,0,0,0,0,0,0,0,0,416,0,7,38,242,98,22,9
2017-18,Rajasthan,Jaipur East,265,2,5,10,125,65,32,26,330,2,7,23,228,52,10,8,0,0,0,0,0,0,0,0,595,4,12,33,353,117,42,34
2017-18,Rajasthan,Jaipur North,167,0,13,10,68,48,16,12,321,1,6,50,224,36,2,2,0,0,0,0,0,0,0,0,488,1,19,60,292,84,18,14
2017-18,Rajasthan,Jaipur Rural,142,0,6,22,37,45,26,6,236,1,2,17,161,50,5,0,0,0,0,0,0,0,0,0,378,1,8,39,198,95,31,6
2017-18,Rajasthan,Jaipur South,152,0,6,14,81,36,7,8,240,0,4,39,153,37,4,3,0,0,0,0,0,0,0,0,392,0,10,53,234,73,11,11
2017-18,Rajasthan,Jaipur West,282,1,20,28,104,82,35,12,404,2,20,66,253,53,8,2,0,0,0,0,0,0,0,0,686,3,40,94,357,135,43,14
2017-18,Rajasthan,Jaisalmer,21,0,1,2,3,5,8,2,34,0,0,5,23,6,0,0,0,0,0,0,0,0,0,0,55,0,1,7,26,11,8,2
2017-18,Rajasthan,Jalore,59,1,7,5,24,12,7,3,310,0,15,37,220,35,3,0,0,0,0,0,0,0,0,0,369,1,22,42,244,47,10,3
2017-18,Rajasthan,Jhalawar,118,0,8,8,55,26,14,7,433,0,23,118,249,37,4,2,0,0,0,0,0,0,0,0,551,0,31,126,304,63,18,9
2017-18,Rajasthan,Jhunjhunu,132,0,8,19,45,38,8,14,406,1,3,64,293,38,7,0,0,0,0,0,0,0,0,0,538,1,11,83,338,76,15,14
2017-18,Rajasthan,Jodhpur East,123,0,6,9,38,53,12,5,206,0,5,28,134,34,3,2,0,0,0,0,0,0,0,0,329,0,11,37,172,87,15,7
2017-18,Rajasthan,Jodhpur West,141,0,3,13,38,49,31,7,246,0,0,33,164,37,10,2,0,0,0,0,0,0,0,0,387,0,3,46,202,86,41,9
2017-18,Rajasthan,Jodhpur Rural,50,0,2,5,28,10,4,1,157,0,9,23,112,12,1,0,0,0,0,0,0,0,0,0,207,0,11,28,140,22,5,1
2017-18,Rajasthan,Karauli,35,0,1,0,13,15,6,0,60,0,0,4,40,16,0,0,0,0,0,0,0,0,0,0,95,0,1,4,53,31,6,0
2017-18,Rajasthan,Kota City,312,2,19,48,113,75,40,15,663,2,23,102,426,83,22,5,0,0,0,0,0,0,0,0,975,4,42,150,539,158,62,20
2017-18,Rajasthan,Kota Rural,56,1,0,8,18,16,9,4,309,0,2,48,229,24,5,1,0,0,0,0,0,0,0,0,365,1,2,56,247,40,14,5
2017-18,Rajasthan,Nagaur,140,1,12,14,54,45,10,4,472,0,23,70,290,74,13,2,0,0,0,0,0,0,0,0,612,1,35,84,344,119,23,6
2017-18,Rajasthan,Pali,137,19,15,3,50,33,14,3,572,18,8,0,468,63,10,5,0,0,0,0,0,0,0,0,709,37,23,3,518,96,24,8
2017-18,Rajasthan,Pratapgarh,38,0,1,2,12,13,6,4,218,0,45,15,121,34,2,1,0,0,0,0,0,0,0,0,256,0,46,17,133,47,8,5
2017-18,Rajasthan,Rajsamand,81,1,3,3,42,21,4,7,506,0,14,65,384,36,4,3,0,0,0,0,0,0,0,0,587,1,17,68,426,57,8,10
2017-18,Rajasthan,Sawai Madhopur,55,0,8,10,20,10,5,2,106,0,4,6,77,14,4,1,0,0,0,0,0,0,0,0,161,0,12,16,97,24,9,3
2017-18,Rajasthan,Sikar,159,0,10,23,70,39,14,3,427,0,2,43,345,33,4,0,0,0,0,0,0,0,0,0,586,0,12,66,415,72,18,3
2017-18,Rajasthan,Sirohi,56,0,0,3,24,15,9,5,240,0,3,22,191,22,2,0,0,0,0,0,0,0,0,0,296,0,3,25,215,37,11,5
2017-18,Rajasthan,Tonk,61,0,1,3,29,20,4,4,219,0,1,4,184,23,4,3,0,0,0,0,0,0,0,0,280,0,2,7,213,43,8,7
2017-18,Rajasthan,Udaipur,215,0,3,4,103,60,33,12,667,0,4,24,463,144,32,0,0,0,0,0,0,0,0,0,882,0,7,28,566,204,65,12
2017-18,Rajasthan,Jaipur Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Rajasthan,SCRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Rajasthan,SOG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Rajasthan,SSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Rajasthan,Total,4609,38,221,407,1919,1268,525,231,12525,32,317,1553,8584,1712,259,68,3,0,0,3,0,0,0,0,17137,70,538,1963,10503,2980,784,299
2017-18,Sikkim,East,39,1,9,8,13,5,3,0,53,0,8,14,25,6,0,0,0,0,0,0,0,0,0,0,92,1,17,22,38,11,3,0
2017-18,Sikkim,North,6,0,1,3,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,2,2,0,0
2017-18,Sikkim,South,34,0,0,7,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,7,16,11,0,0
2017-18,Sikkim,West,20,0,0,1,7,8,4,0,26,0,0,2,12,9,2,1,0,0,0,0,0,0,0,0,46,0,0,3,19,17,6,1
2017-18,Sikkim,Total,99,1,10,19,36,26,7,0,81,0,8,16,39,15,2,1,0,0,0,0,0,0,0,0,180,1,18,35,75,41,9,1
2017-18,Tamil Nadu,Ariyalur,33,6,5,3,7,6,2,4,104,4,2,23,60,11,4,0,0,0,0,0,0,0,0,0,137,10,7,26,67,17,6,4
2017-18,Tamil Nadu,Chennai,1378,38,99,144,160,370,325,242,2103,32,74,469,868,406,124,130,0,0,0,0,0,0,0,0,3481,70,173,613,1028,776,449,372
2017-18,Tamil Nadu,Coimbatore,95,0,0,14,31,25,15,10,231,0,10,57,48,50,44,22,1,0,0,0,0,0,1,0,327,0,10,71,79,75,60,32
